"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"sample_id"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000414303.7"	1584	4	1583	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	392941	401211	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2A-201"	"2A"	"HG02723"	"0-3-7-9-4-2-5-8-6-4-9-7-3-0-4-6-8-5-2-4-0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-8.1-6.1-4.1-9.1-7.1-3.1-0.1-4.0-6.0-8.0-5.0-2.0-4.1-0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	154	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	392941	401211
"ENST00000610648.1"	1736	4	1733	"-"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	243882	252304	1720	8422	0	"P"	531	1638	1638	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"HG02723"	"0-3-7-9-4-2-5-8-6-4-9-7-3-0-4-6-8-5-2-4-0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-8.1-6.1-4.1-9.1-7.1-3.1-0.1-4.0-6.0-8.0-5.0-2.0-4.1-0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	154	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	243882	252304
"ENST00000610648.1"	1736	4	1733	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	346605	355027	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"HG02723"	"0-3-7-9-4-2-5-8-6-4-9-7-3-0-4-6-8-5-2-4-0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-8.1-6.1-4.1-9.1-7.1-3.1-0.1-4.0-6.0-8.0-5.0-2.0-4.1-0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	154	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	346605	355027
"ENST00000610648.1"	1736	4	1733	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	115110	123532	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"HG02723"	"0-3-7-9-4-2-5-8-6-4-9-7-3-0-4-6-8-5-2-4-0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-8.1-6.1-4.1-9.1-7.1-3.1-0.1-4.0-6.0-8.0-5.0-2.0-4.1-0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	154	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	115110	123532
"ENST00000370083.9"	1785	2	1784	"-"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	231276	240068	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"HG02886"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	231276	240068
"ENST00000370083.9"	1785	2	1784	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	293745	302536	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"HG02886"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	293745	302536
"ENST00000370083.9"	1785	2	1784	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	199618	208409	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"HG02886"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	199618	208409
"ENST00000414303.7"	1584	4	1583	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	161366	169636	1563	8270	28	"P"	488	1488	1342	5e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY2A-201"	"2A"	"HG02886"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	161366	169636
"ENST00000610648.1"	1736	4	1733	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	115023	123447	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY2B-208"	"2B"	"HG02886"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	115023	123447
"ENST00000370083.9"	1785	2	1784	"+"	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	313700	199617	208409	1769	8792	49	"P"	557	1686	1404	1e-04	0	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	"AMY1A-201"	"1"	"HG00438"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	199617	208409
"ENST00000414303.7"	1584	4	1583	"+"	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	313700	161354	169624	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	"AMY2A-201"	"2A"	"HG00438"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	161354	169624
"ENST00000610648.1"	1736	4	1733	"+"	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	313700	115025	123449	1720	8424	50	"P"	531	1638	1358	1e-04	0	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	"AMY2B-208"	"2B"	"HG00438"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00438#2#JAHBCA010000012.1_51513023_51826723_0"	115025	123449
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	293766	302558	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	293766	302558
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	199615	208408	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	199615	208408
"ENST00000370083.9"	1785	2	1784	"-"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	325429	334220	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	325429	334220
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	387895	396687	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	387895	396687
"ENST00000370083.9"	1785	2	1784	"-"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	231275	240068	1764	8793	0	"S"	552	1681	NA	7e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	231275	240068
"ENST00000414303.7"	1584	4	1583	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	161364	169634	1574	8270	15	"P"	491	1499	1420	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY2A-201"	"2A"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	161364	169634
"ENST00000610648.1"	1736	4	1733	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	115037	123457	1720	8420	48	"P"	531	1638	1371	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY2B-208"	"2B"	"HG01978"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	115037	123457
"ENST00000370083.9"	1785	2	1784	"+"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	199686	208477	1769	8791	0	"P"	557	1686	1686	1e-04	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY1A-201"	"1"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	199686	208477
"ENST00000370083.9"	1785	2	1784	"+"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	325964	334755	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY1A-201"	"1"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	325964	334755
"ENST00000370083.9"	1785	2	1784	"-"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	263489	272282	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY1A-201"	"1"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	263489	272282
"ENST00000414303.7"	1584	4	1583	"+"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	161421	169691	1574	8270	1	"P"	491	1499	1493	1e-04	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY2A-201"	"2A"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	161421	169691
"ENST00000414303.7"	1584	4	1583	"+"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	233842	242112	1568	8270	0	"S"	485	1493	NA	0.001	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY2A-201"	"2A"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	233842	242112
"ENST00000610648.1"	1736	4	1733	"+"	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	439931	115093	123515	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	"AMY2B-208"	"2B"	"HG03492"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#1#JAHEPI010000180.1_2103395_2543326_1"	115093	123515
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_hg38_103456064_103863972_0"	407908	199697	208489	1769	8792	0	"P"	557	1686	1686	1e-04	0	"chr1_hg38_103456064_103863972_0"	"AMY1A-201"	"1"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	199697	208489
"ENST00000370083.9"	1785	2	1784	"-"	"chr1_hg38_103456064_103863972_0"	407908	231351	240144	1769	8793	0	"S"	557	1686	NA	1e-04	0	"chr1_hg38_103456064_103863972_0"	"AMY1A-201"	"1"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	231351	240144
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_hg38_103456064_103863972_0"	407908	293835	302627	1769	8792	0	"S"	557	1686	NA	1e-04	0	"chr1_hg38_103456064_103863972_0"	"AMY1A-201"	"1"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	293835	302627
"ENST00000414303.7"	1584	4	1583	"+"	"chr1_hg38_103456064_103863972_0"	407908	161366	169715	1574	8349	30	"P"	491	1499	1342	1e-04	0	"chr1_hg38_103456064_103863972_0"	"AMY2A-201"	"2A"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	161366	169715
"ENST00000610648.1"	1736	4	1733	"+"	"chr1_hg38_103456064_103863972_0"	407908	115039	123463	1720	8424	48	"P"	531	1638	1371	1e-04	0	"chr1_hg38_103456064_103863972_0"	"AMY2B-208"	"2B"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	115039	123463
"ENST00000370083.9"	1785	2	1784	"-"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	231339	240133	1769	8794	0	"P"	557	1686	1686	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"HG03453"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	231339	240133
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	293811	302602	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"HG03453"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	293811	302602
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	199680	208474	1767	8794	0	"S"	553	1684	NA	6e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"HG03453"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	199680	208474
"ENST00000414303.7"	1584	4	1583	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	161420	169690	1566	8270	29	"P"	486	1491	1342	8e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY2A-201"	"2A"	"HG03453"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	161420	169690
"ENST00000610648.1"	1736	4	1733	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	115095	123517	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY2B-208"	"2B"	"HG03453"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	115095	123517
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	199638	208430	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	199638	208430
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	272048	280840	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	272048	280840
"ENST00000370083.9"	1785	2	1784	"-"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	303702	312493	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	303702	312493
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	366167	374956	1769	8789	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	366167	374956
"ENST00000414303.7"	1584	4	1583	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	233799	242069	1569	8270	0	"P"	486	1494	1494	8e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY2A-201"	"2A"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	233799	242069
"ENST00000414303.7"	1584	4	1583	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	161381	169651	1569	8270	0	"S"	486	1494	NA	8e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY2A-201"	"2A"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	161381	169651
"ENST00000610648.1"	1736	4	1733	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	115050	123470	1720	8420	48	"P"	531	1638	1371	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY2B-208"	"2B"	"HG03486"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	115050	123470
"ENST00000370083.9"	1785	2	1784	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	293820	302612	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMY1A-201"	"1"	"HG01258"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.0-2.0-1.0"	155	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	293820	302612
"ENST00000370083.9"	1785	2	1784	"-"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	325475	334268	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMY1A-201"	"1"	"HG01258"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.0-2.0-1.0"	155	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	325475	334268
"ENST00000370083.9"	1785	2	1784	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	387949	396742	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMY1A-201"	"1"	"HG01258"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.0-2.0-1.0"	155	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	387949	396742
