"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	387895	396687	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	387895	396687
"ENST00000370083.9"	1785	2	1784	"-"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	231275	240068	1764	8793	0	"S"	552	1681	NA	7e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	231275	240068
"ENST00000414303.7"	1584	4	1583	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	161364	169634	1574	8270	15	"P"	491	1499	1420	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	161364	169634
"ENST00000610648.1"	1736	4	1733	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	115037	123457	1720	8420	48	"P"	531	1638	1371	1e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	115037	123457
"ENST00000370083.9"	1785	2	1784	"-"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	231280	240073	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	231280	240073
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	293766	302558	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	293766	302558
"ENST00000370083.9"	1785	2	1784	"+"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	199617	208410	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	199617	208410
"ENST00000414303.7"	1584	4	1583	"+"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	161359	169629	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	161359	169629
"ENST00000610648.1"	1736	4	1733	"+"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	115029	123449	1720	8420	48	"P"	531	1638	1371	1e-04	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	115029	123449
"ENST00000370083.9"	1785	2	1784	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	199653	208433	1769	8780	0	"P"	557	1686	1686	1e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	199653	208433
"ENST00000370083.9"	1785	2	1784	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	315399	324194	1769	8795	0	"S"	557	1686	NA	1e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	315399	324194
"ENST00000414303.7"	1584	4	1583	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	161393	169663	1563	8270	0	"P"	488	1488	1488	5e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	161393	169663
"ENST00000414303.7"	1584	4	1583	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	277142	285412	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	277142	285412
"ENST00000610648.1"	1736	4	1733	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	115054	123476	1720	8422	2	"P"	531	1638	1626	1e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	115054	123476
"ENST00000610648.1"	1736	4	1733	"+"	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	428438	230803	239225	1708	8422	0	"S"	527	1626	NA	6e-04	0	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	24870276	"HG02055#2#JAHEPJ010000017.1_24870122_25298560_1"	230803	239225
"ENST00000370083.9"	1785	2	1784	"-"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	231201	239992	1769	8791	0	"P"	557	1686	1686	1e-04	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	231201	239992
"ENST00000370083.9"	1785	2	1784	"+"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	293662	302453	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	293662	302453
"ENST00000370083.9"	1785	2	1784	"+"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	199566	208357	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	199566	208357
"ENST00000414303.7"	1584	4	1579	"+"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	161314	169580	1563	8266	28	"P"	484	1488	1342	0.001	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	161314	169580
"ENST00000610648.1"	1736	4	1733	"+"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	114996	123418	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	114996	123418
"ENST00000370083.9"	1785	2	1784	"-"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	231299	240092	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	231299	240092
"ENST00000370083.9"	1785	2	1784	"-"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	325429	334220	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	325429	334220
"ENST00000370083.9"	1785	2	1784	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	293773	302565	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	293773	302565
"ENST00000370083.9"	1785	2	1784	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	199639	208432	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	199639	208432
"ENST00000370083.9"	1785	2	1784	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	387911	396703	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	387911	396703
"ENST00000414303.7"	1584	4	1583	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	161384	169654	1574	8270	16	"P"	491	1499	1417	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	161384	169654
"ENST00000610648.1"	1736	4	1733	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	115059	123483	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	115059	123483
"ENST00000370083.9"	1785	2	1784	"+"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	293735	302525	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	293735	302525
"ENST00000370083.9"	1785	2	1784	"-"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	231273	240066	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	231273	240066
"ENST00000370083.9"	1785	2	1784	"+"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	199620	208413	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	199620	208413
"ENST00000414303.7"	1584	4	1583	"+"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	161367	169637	1569	8270	29	"P"	486	1494	1342	8e-04	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	161367	169637
"ENST00000610648.1"	1736	4	1733	"+"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	115035	123455	1720	8420	48	"P"	531	1638	1371	1e-04	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	115035	123455
"ENST00000370083.9"	1785	2	1784	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	199639	208429	1769	8790	51	"P"	557	1686	1393	1e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	16678485	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	199639	208429
"ENST00000414303.7"	1584	4	1583	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	161385	169655	1563	8270	28	"P"	488	1488	1342	5e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	16678485	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	161385	169655
"ENST00000610648.1"	1736	4	1733	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	115051	123475	1720	8424	52	"P"	531	1638	1347	1e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	16678485	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	115051	123475
"ENST00000370083.9"	1785	2	1784	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	431198	439988	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	431198	439988
"ENST00000370083.9"	1785	2	1784	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	315448	324228	1769	8780	0	"S"	557	1686	NA	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	315448	324228
"ENST00000370083.9"	1785	2	1784	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	199706	208485	1769	8779	0	"S"	557	1686	NA	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	199706	208485
"ENST00000414303.7"	1584	4	1583	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	277194	285464	1563	8270	0	"P"	488	1488	1488	5e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	277194	285464
"ENST00000414303.7"	1584	4	1583	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	161447	169717	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	161447	169717
"ENST00000414303.7"	1584	4	1583	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	392939	401209	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	392939	401209
"ENST00000610648.1"	1736	4	1733	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	346601	355023	1720	8422	0	"P"	531	1638	1638	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	346601	355023
"ENST00000610648.1"	1736	4	1733	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	230856	239278	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	230856	239278
"ENST00000610648.1"	1736	4	1733	"+"	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	545188	115109	123531	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	2102619	"HG02145#1#JAHKSG010000134.1_2102465_2647653_1"	115109	123531
"ENST00000370083.9"	1785	2	1784	"+"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	293903	302694	1769	8791	0	"P"	557	1686	1686	1e-04	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	293903	302694
"ENST00000370083.9"	1785	2	1784	"+"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	199791	208581	1769	8790	0	"S"	557	1686	NA	1e-04	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	199791	208581
"ENST00000370083.9"	1785	2	1784	"-"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	231440	240231	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	231440	240231
"ENST00000414303.7"	1584	4	1583	"+"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	161472	169777	1568	8305	29	"P"	486	1493	1342	8e-04	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	161472	169777
"ENST00000610648.1"	1736	4	1733	"+"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	115130	123552	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	115130	123552
"ENST00000370083.9"	1785	2	1784	"+"	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	406982	293840	302632	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	19799629	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	293840	302632
"ENST00000370083.9"	1785	2	1784	"+"	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	406982	199719	208512	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	19799629	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	199719	208512
